trip_id,mandi_id,destination_warehouse,departure_time,arrival_time,transit_hours,distance_km,vehicle_no,driver_id,is_negative_anomaly,delay_hours,is_delayed_flag
TRP009073,MANDI022,WH-North,2026-02-16 06:37:06,2026-02-16 16:07:06,9.5,428.7,UP-74-DF-5789,DRV421,0,-1.22,0
TRP004957,MANDI013,WH-East,2026-02-26 04:26:29,2026-02-27 01:02:29,20.6,1212.2,HR-21-BC-8241,,0,-9.7,0
TRP007196,MANDI004,WH-East,2026-10-07 00:00:00,2026-07-10 18:23:19,13.2,715.4,HR-95-AB-5494,DRV539,0,-4.68,0
TRP008817,MANDI019,WH-Central,2026-04-02 05:10:45,2026-02-04 10:16:00,5.1,206.6,PB-67-BC-2925,DRV707,0,-0.06,0
TRP004370,MANDI013,WH-South,2026-08-31 19:09:22,2026-01-09 12:21:00,17.2,901.597480154224,DL-48-BC-5194,DRV343,0,-5.34,0
TRP002766,MANDI045,WH-South,2026-02-15 05:53:00,2026-02-15 23:53:47,18.0,961.7,RJ-96-DF-3463,DRV495,0,-6.04,0
TRP003930,MANDI043,WH-Central,2026-04-13 10:09:00,2026-04-13 23:39:45,13.5,639.3,HR-54-DF-1374,DRV815,0,-2.48,0
TRP007949,MANDI046,Export-Terminal,2026-08-20 17:32:00,2026-08-21 08:14:00,14.7,719.7,RJ-27-CD-3043,DRV268,0,-3.29,0
TRP009086,MANDI048,WH-South,2026-08-22 23:53:00,2026-08-23 13:53:06,14.0,597.5,HR-28-AB-1026,DRV917,0,-0.94,0
TRP006978,MANDI045,WH-East,2026-01-05 03:13:40,2026-01-05 19:55:40,16.7,780.3,RJ-18-DF-8765,DRV108,0,-2.81,0
TRP000629,MANDI028,Export-Terminal,2026-02-25 17:58:57,2026-02-26 00:00:00,14.7,841.6,HR-33-CD-3191,DRV569,1,-6.34,0
TRP002452,MANDI010,Export-Terminal,2026-02-20 06:06:22,2026-02-20 00:00:00,6.106111111111111,606.9,UP-55-AB-7704,,0,-9.06,0
TRP006809,MANDI020,WH-Central,2026-03-29 23:04:15,2026-03-30 01:52:15,2.8,136.3,PB-62-DF-4726,DRV299,0,-0.61,0
TRP007174,MANDI040,WH-North,2026-03-17 01:48:00,2026-03-17 16:12:00,14.4,726.9,DL-55-DF-7014,DRV838,0,-3.77,0
TRP003825,MANDI024,WH-South,2026-03-12 01:02:23,2026-03-12 14:32:00,13.493611111111111,742.9,DL-44-AB-7596,DRV642,0,-5.08,0
TRP002653,MANDI050,Export-Terminal,2026-09-03 04:14:17,2026-09-03 06:38:00,2.4,120.3,DL-40-DF-5636,DRV499,0,-0.61,0
TRP009472,MANDI055,Export-Terminal,2026-06-20 09:41:06,2026-06-21 04:59:06,19.3,854.3976120716161,HR-35-DF-1488,DRV187,0,-2.06,0
TRP003744,MANDI021,WH-East,2026-06-13 20:38:00,2026-06-14 09:32:12,12.9,701.3980396851961,UP-65-DF-8006,DRV843,1,-4.63,0
TRP002177,MANDI029,WH-Central,2026-01-21 02:24:00,2026-01-21 15:42:00,13.3,723.5,,DRV237,0,-4.79,0
TRP009634,MANDI014,Export-Terminal,2026-02-27 00:00:00,2026-02-28 02:55:36,14.9,729.2,UP-20-CD-5220,,0,-3.33,0
TRP003319,MANDI043,WH-Central,2026-04-14 00:00:00,2026-04-14 14:24:00,14.4,862.6,DL-87-BC-8679,DRV416,0,-7.16,0
TRP006921,MANDI024,WH-South,2026-08-12 20:56:14,2026-08-13 15:08:14,18.2,839.8,RJ-44-CD-2323,,0,-2.79,0
TRP002788,MANDI015,WH-North,2026-03-26 01:46:58,2026-03-26 07:04:00,5.3,290.2,DL-28-BC-3828,DRV751,0,-1.96,0
TRP004106,MANDI033,WH-East,2026-08-09 13:07:00,2026-09-09 07:55:00,18.8,1089.6969544410579,PB-65-DF-1162,DRV460,0,-8.44,0
TRP006936,MANDI028,WH-North,2026-08-05 03:21:58,2026-08-05 19:21:58,16.0,747.1,,DRV171,0,-2.68,0
TRP001677,MANDI036,WH-East,2026-02-10 13:37:09,2026-11-02 00:00:00,10.8,585.5,PB-72-DF-9453,DRV674,0,-3.84,0
TRP003948,MANDI016,WH-West,2026-07-17 00:00:00,2026-07-17 17:48:00,6.6,325.3,RJ-30-CD-9423,DRV976,0,-1.53,0
TRP004445,MANDI053,Export-Terminal,2026-03-07 06:09:33,2026-03-07 12:09:33,6.0,296.09917244195407,RJ-24-DF-2657,DRV169,1,-1.4,0
TRP002937,MANDI011,WH-North,2026-05-08 14:20:33,2026-05-09 04:20:33,14.0,832.8,PB-66-CD-1021,DRV200,0,-6.82,0
TRP007263,MANDI015,WH-South,2026-02-22 23:04:00,2026-02-23 12:22:00,13.3,759.0,PB-65-AB-9123,DRV767,0,-5.68,0
TRP002838,MANDI037,WH-East,2026-05-04 12:32:00,2026-04-06 11:32:06,23.0,1052.5,PB-77-CD-6633,DRV955,0,-3.31,0
TRP005723,MANDI057,WH-North,2026-02-27 09:05:09,2026-02-28 03:11:00,18.1,888.0,RJ-89-DF-4532,DRV793,0,-4.1,0
TRP008092,MANDI033,Export-Terminal,2026-01-13 03:42:00,2026-01-13 06:06:09,2.4,110.3,DL-40-BC-9676,DRV224,0,-0.36,0
TRP002504,MANDI040,WH-Central,2026-01-03 12:40:00,2026-01-04 05:22:00,16.7,919.3,UP-41-BC-6210,,0,-6.28,0
TRP008819,MANDI045,WH-North,2026-08-13 00:00:00,2026-08-14 13:52:00,19.4,916.0,DL-46-DF-4405,DRV510,0,-3.5,0
TRP002370,MANDI050,WH-East,2026-06-19 19:00:00,,,598.4,RJ-95-DF-9683,DRV991,0,,0
TRP004968,MANDI037,WH-South,2026-04-14 11:46:55,2026-04-15 05:04:55,17.3,,PB-29-AB-8339,DRV721,0,,0
TRP005884,MANDI019,WH-Central,2026-02-17 04:56:42,2026-02-18 00:00:00,23.9,965.7,UP-43-CD-2910,,1,-0.24,0
TRP002218,MANDI032,WH-Central,2026-08-03 08:53:00,2026-03-09 04:29:43,19.6,1042.0,DL-94-BC-9829,,1,-6.45,0
TRP005848,MANDI021,WH-Central,2026-05-04 21:04:04,2026-05-05 05:22:00,8.3,456.8,PB-55-AB-7134,DRV662,0,-3.12,0
TRP002219,MANDI035,WH-Central,2026-03-02 05:19:00,2026-03-02 14:49:00,9.5,499.4,HR-86-DF-5233,DRV171,0,-2.98,0
TRP003327,MANDI025,WH-North,2026-08-20 01:05:00,2026-08-20 09:29:20,8.4,397.2,RJ-27-DF-5808,DRV197,1,-1.53,0
TRP007343,MANDI031,WH-Central,2026-01-15 22:56:00,2026-01-16 00:00:00,10.6,429.2,HR-32-AB-3006,DRV910,0,-0.13,0
TRP003584,MANDI007,WH-Central,2026-03-31 17:08:46,2026-01-04 10:56:00,17.8,,PB-85-AB-4151,DRV109,0,,0
TRP003620,MANDI045,WH-North,2026-06-06 23:07:46,2026-06-07 14:55:46,15.8,749.7,,DRV314,0,-2.94,0
TRP006218,MANDI051,WH-East,2026-03-17 07:04:43,2026-03-17 00:00:00,14.8,768.4,HR-69-BC-6198,,0,-4.41,0
TRP002469,MANDI028,Export-Terminal,2026-01-28 08:13:00,2026-01-29 00:43:20,16.5,709.4,RJ-13-DF-7769,DRV841,0,-1.24,0
TRP007016,MANDI040,WH-Central,2026-07-14 04:24:00,2026-07-14 00:00:00,13.5,669.8,DL-83-CD-6748,DRV775,0,-3.24,0
TRP003116,MANDI011,WH-North,2026-06-19 19:12:29,2026-06-19 22:12:00,3.0,,DL-37-AB-2116,,0,,0
TRP000086,MANDI015,WH-East,2026-03-02 16:51:00,2026-04-02 03:15:00,10.4,543.5,HR-24-BC-5352,DRV582,0,-3.19,0
TRP008805,MANDI040,Export-Terminal,2026-10-03 13:44:00,2026-10-04 01:08:00,11.4,576.6,RJ-62-AB-3406,DRV995,0,-3.02,0
TRP005974,MANDI014,Export-Terminal,2026-09-01 00:34:00,2026-01-09 12:22:31,11.8,544.2,PB-76-CD-2185,DRV150,0,-1.8,0
TRP002802,MANDI011,WH-East,2026-03-10 10:37:12,2026-03-11 09:07:12,22.5,933.797390159732,DL-47-BC-2504,DRV412,0,-0.84,0
TRP003672,MANDI050,WH-South,2026-04-19 00:00:00,2026-04-19 17:24:00,7.5,442.3,HR-48-BC-9101,DRV505,0,-3.56,0
TRP003668,MANDI024,WH-North,2026-05-14 17:52:00,2026-05-15 02:04:26,8.2,436.2,,DRV146,0,-2.7,0
TRP005159,MANDI050,WH-South,2026-06-13 00:00:00,2026-06-14 02:54:53,15.5,855.0,PB-95-AB-5224,DRV593,0,-5.88,0
TRP005726,MANDI056,WH-West,2026-02-24 16:32:56,2026-02-24 19:56:00,3.4,179.8,,DRV556,0,-1.1,0
TRP004591,MANDI033,WH-West,2026-01-02 07:23:26,2026-01-03 07:23:26,24.0,1179.49670346263,DL-69-AB-4435,DRV503,0,-5.49,0
TRP002020,MANDI045,WH-West,2026-07-24 18:17:00,2026-07-25 03:17:37,9.010277777777778,519.298548629202,UP-52-DF-1214,DRV649,0,-3.97,0
TRP003424,MANDI030,WH-West,2026-07-03 00:00:00,2026-07-03 22:51:00,7.3,330.7,HR-30-AB-6308,DRV595,0,-0.97,0
TRP002526,MANDI044,Export-Terminal,2026-11-06 05:40:00,2026-06-11 23:04:00,17.4,1009.4,UP-86-CD-1750,DRV673,0,-7.84,0
TRP007955,MANDI016,WH-Central,2026-04-28 03:07:44,2026-04-28 23:25:44,20.3,1123.8,HR-86-AB-3354,DRV440,0,-7.8,0
TRP006798,MANDI014,Export-Terminal,2026-07-10 05:13:00,2026-07-10 23:25:17,18.2,840.8,PB-42-DF-6757,DRV394,0,-2.82,0
TRP003213,MANDI056,WH-West,2026-04-22 07:21:00,2026-04-22 13:15:00,5.9,315.4,RJ-24-AB-7163,DRV227,0,-1.98,0
TRP000520,MANDI025,WH-Central,2026-07-18 20:38:32,2026-07-19 07:20:32,10.7,511.4,PB-28-CD-6480,DRV795,0,-2.08,0
TRP005367,MANDI049,WH-Central,2026-09-01 09:58:00,2026-09-02 02:22:00,16.4,816.0,HR-69-CD-2744,DRV350,0,-4.0,0
TRP008469,MANDI036,WH-East,2026-05-04 07:15:19,2026-04-05 15:57:00,8.7,383.2,HR-76-AB-6796,,0,-0.88,0
TRP006594,MANDI010,WH-Central,2026-05-06 00:12:00,2026-05-06 23:48:08,23.602222222222224,1410.1,UP-67-DF-9346,DRV949,0,-11.65,0
TRP002896,MANDI002,WH-Central,2026-06-17 05:46:00,2026-06-17 00:00:00,2.7,132.599629401564,DL-85-AB-7242,DRV164,0,-0.61,0
TRP000245,MANDI016,WH-South,2026-10-01 05:21:00,2026-10-01 00:00:00,5.1,216.3,DL-58-DF-1545,DRV274,0,-0.31,0
TRP005931,MANDI041,WH-Central,2026-02-28 02:46:12,2026-02-28 18:52:00,16.1,898.3,HR-91-AB-3031,,0,-6.36,0
TRP004715,MANDI025,WH-South,2026-03-23 15:03:53,2026-03-24 05:03:00,14.0,651.3,HR-44-BC-3131,,0,-2.28,0
TRP009578,MANDI027,WH-East,2026-10-01 22:05:00,2026-01-11 08:23:36,10.3,540.898488260226,RJ-52-AB-4435,,0,-3.22,0
TRP003426,MANDI003,WH-North,2026-03-17 21:12:00,2026-03-18 11:30:00,14.3,680.3,UP-50-BC-1190,DRV727,0,-2.71,0
TRP007347,MANDI006,WH-North,2026-06-01 01:18:16,2026-01-06 00:00:00,3505.3044444444445,819.9,,DRV393,0,3484.8,1
TRP007551,MANDI036,WH-Central,2026-07-03 09:12:00,2026-07-03 18:42:00,9.5,436.7,DL-82-CD-8377,DRV791,0,-1.42,0
TRP008569,MANDI055,WH-West,2026-01-03 21:19:00,2026-03-02 19:07:04,21.8,1285.1,PB-99-DF-5174,,0,-10.33,0
TRP007236,MANDI008,Export-Terminal,2026-03-08 00:00:00,2026-08-03 22:58:50,19.6,851.8,UP-79-AB-9227,DRV462,0,-1.7,0
TRP006736,MANDI036,WH-West,2026-05-07 11:49:00,2026-05-07 18:43:49,6.9,348.7,PB-47-AB-3514,DRV890,0,-1.82,0
TRP007890,MANDI055,WH-Central,2026-01-03 14:01:01,2026-01-04 03:01:01,13.0,601.3,PB-36-AB-4622,DRV425,0,-2.03,0
TRP005510,MANDI016,WH-West,2026-05-15 17:18:07,2026-05-16 04:06:00,10.8,577.5,PB-99-DF-8309,DRV905,0,-3.64,0
TRP006298,MANDI013,WH-South,2026-02-16 10:14:00,2026-02-17 02:08:45,15.9,719.6,HR-31-AB-2167,DRV596,0,-2.09,0
TRP002002,MANDI006,WH-East,2026-07-23 22:44:00,2026-07-24 06:26:09,7.7,389.3,DL-14-CD-4326,DRV856,0,-2.03,0
TRP000886,MANDI044,Export-Terminal,2026-04-17 05:12:00,2026-04-18 02:36:41,21.41138888888889,1201.4,RJ-41-AB-3023,DRV942,0,-8.63,0
TRP000870,MANDI013,WH-West,2026-02-17 12:54:17,2026-02-18 09:36:17,20.7,1166.2967403547818,UP-77-DF-2874,,0,-8.46,0
TRP006455,MANDI040,WH-Central,2026-03-19 15:30:00,2026-03-19 23:06:38,7.6,327.5,HR-19-DF-1090,DRV346,0,-0.59,0
TRP008422,MANDI047,WH-East,2026-08-18 21:51:00,2026-08-19 11:39:00,13.8,731.4,PB-83-CD-7028,DRV350,0,-4.48,0
TRP005721,MANDI045,WH-East,2026-11-06 08:19:00,2026-06-11 19:37:42,11.3,667.4,HR-17-CD-1447,DRV201,0,-5.38,0
TRP000357,MANDI004,WH-East,2026-02-11 17:24:44,2026-02-12 16:36:44,23.2,1102.3,PB-87-CD-4138,DRV187,0,-4.36,0
TRP005452,MANDI041,WH-North,2026-08-23 02:26:21,2026-08-23 13:56:00,11.5,492.5,HR-70-AB-1939,,0,-0.81,0
TRP008524,MANDI002,WH-West,2026-06-07 00:13:40,2026-06-07 18:37:40,18.4,758.8,PB-36-DF-3070,DRV102,0,-0.57,0
TRP007022,MANDI001,WH-East,2026-08-05 20:08:50,2026-08-06 10:44:50,14.6,839.8,DL-88-BC-2258,DRV608,0,-6.39,0
TRP002744,MANDI004,WH-North,2026-02-03 17:58:54,2026-04-02 00:00:00,9.7,398.3,UP-38-AB-1618,DRV502,0,-0.26,0
TRP007411,MANDI032,WH-West,2026-07-26 15:13:00,2026-07-27 00:00:00,17.7,933.5,,DRV161,0,-5.64,0
TRP001276,MANDI022,WH-East,2026-06-21 15:30:44,2026-06-22 05:00:44,13.5,781.297816375882,,,0,-6.03,0
TRP001891,MANDI041,Export-Terminal,2026-05-03 20:55:17,2026-04-05 11:55:00,15.0,826.4,,DRV503,0,-5.66,0
TRP009035,MANDI014,WH-West,2026-06-21 08:54:14,2026-06-21 16:54:14,8.0,430.4,UP-71-DF-8922,DRV126,0,-2.76,0
TRP007815,MANDI028,WH-East,2026-08-17 04:43:00,2026-08-18 03:19:19,22.6,1283.396413076676,,,0,-9.48,0
TRP007164,MANDI023,WH-South,2026-06-19 02:16:44,2026-06-20 00:28:44,22.2,1302.3,DL-63-AB-9426,DRV235,0,-10.36,0
TRP009552,MANDI005,WH-East,2026-07-17 15:07:16,2026-07-17 17:31:16,2.4,132.199630519508,RJ-89-BC-3952,DRV413,0,-0.9,0
TRP003564,MANDI041,WH-North,2026-01-18 03:28:01,2026-01-18 21:16:01,17.8,864.5,PB-20-DF-9272,DRV760,0,-3.81,0
TRP005788,MANDI008,WH-Central,2026-03-09 10:10:00,2026-03-09 13:28:00,3.3,182.5,DL-21-CD-8458,DRV210,0,-1.26,0
TRP004959,MANDI025,WH-South,2026-03-05 09:09:06,2026-03-05 13:21:06,4.2,205.0,RJ-98-DF-4792,DRV556,0,-0.92,0
TRP001547,MANDI001,WH-West,2026-02-27 12:16:59,2026-02-28 02:46:59,14.5,762.5,UP-49-AB-2077,DRV787,0,-4.56,0
TRP006194,MANDI041,WH-West,2026-06-29 13:49:00,2026-06-30 06:19:00,16.5,,RJ-18-DF-8023,DRV352,0,,0
TRP002381,MANDI024,WH-South,2026-05-10 21:14:00,2026-05-11 08:38:00,11.4,581.8,PB-63-CD-6216,DRV236,0,-3.14,0
TRP006475,MANDI005,WH-West,2026-06-09 07:49:46,2026-06-09 12:31:46,4.7,262.3,RJ-71-DF-6653,,0,-1.86,0
TRP003824,MANDI011,WH-South,2026-01-06 00:20:26,2026-01-06 03:32:26,3.2,176.7,DL-15-CD-5157,DRV979,0,-1.22,0
TRP003233,MANDI039,Export-Terminal,2026-03-17 00:00:00,2026-03-17 23:08:21,10.0,588.2,,DRV975,0,-4.71,0
TRP008734,MANDI001,WH-Central,2026-05-06 08:46:00,2026-05-06 23:58:42,15.2,759.4,HR-28-AB-5003,DRV572,0,-3.78,0
TRP003307,MANDI022,WH-North,2026-07-31 15:59:24,2026-07-31 23:23:24,7.4,427.7,,DRV406,0,-3.29,0
TRP000493,MANDI057,WH-Central,2026-01-08 00:00:00,2026-01-08 00:00:00,5.9,248.9,HR-12-BC-4511,DRV972,0,-0.32,0
TRP003500,MANDI011,WH-Central,2026-08-20 20:12:28,2026-08-21 04:30:28,8.3,376.398948014696,,DRV122,0,-1.11,0
TRP009196,MANDI007,Export-Terminal,2026-06-02 09:20:12,2026-06-03 04:56:12,19.6,945.8,UP-22-CD-2263,DRV100,0,-4.04,0
TRP001117,MANDI042,WH-South,2026-04-11 00:02:21,,,596.2,DL-89-AB-8977,DRV265,0,,0
TRP005638,MANDI036,WH-North,2026-05-14 10:18:50,2026-05-15 04:00:00,17.7,719.5,,,0,-0.29,0
TRP009127,MANDI048,WH-North,2026-04-09 21:18:00,2026-04-10 00:36:05,3.3,132.199630519508,DL-98-AB-7292,,0,0.0,0
TRP006147,MANDI031,WH-South,2026-07-17 09:47:43,2026-07-18 05:59:00,20.188055555555554,815.9,,DRV776,0,-0.21,0
TRP009128,MANDI051,WH-West,2026-02-08 00:12:00,2026-02-08 20:30:31,20.308611111111112,1123.5,UP-79-AB-2203,DRV590,0,-7.78,0
TRP009041,MANDI055,WH-West,2026-01-21 04:56:45,2026-01-22 00:00:00,20.5,833.8,PB-80-AB-3946,DRV362,0,-0.34,0
TRP008559,MANDI034,WH-North,2026-06-14 22:59:11,2026-06-15 20:11:11,21.2,963.6,,DRV633,0,-2.89,0
TRP008958,MANDI049,WH-Central,2026-09-05 00:00:00,2026-05-09 17:11:40,2838.8055555555557,691.8,,DRV153,0,2821.52,1
TRP006590,MANDI024,WH-West,2026-03-16 03:42:00,2026-03-16 23:06:12,19.4,1018.9,PB-65-BC-1836,,0,-6.07,0
TRP009435,MANDI027,WH-North,2026-02-08 15:56:00,2026-02-09 14:50:40,22.9,1372.5,,DRV667,0,-11.41,0
TRP003646,MANDI020,WH-East,2026-05-30 08:23:12,2026-05-30 16:53:12,8.5,501.1,UP-80-DF-2989,DRV196,0,-4.03,0
TRP002501,MANDI056,WH-East,2026-06-13 00:00:00,2026-06-13 11:41:36,2.7,142.5,HR-25-DF-2209,DRV845,0,-0.86,0
TRP005678,MANDI053,WH-East,2026-06-29 05:52:03,2026-06-29 13:34:03,7.7,423.3,DL-68-DF-8835,DRV220,0,-2.88,0
TRP005242,MANDI032,WH-South,2026-02-03 05:04:00,2026-03-02 12:16:00,7.2,,DL-91-AB-5860,DRV966,0,,0
TRP009378,MANDI052,WH-South,2026-07-26 17:27:00,2026-07-27 16:57:00,23.5,1209.0,PB-34-CD-2978,DRV660,1,-6.72,0
TRP002784,MANDI055,WH-North,2026-07-22 16:10:00,2026-07-23 00:00:00,10.2,566.2,UP-99-CD-3660,DRV757,0,-3.96,0
TRP006159,MANDI008,WH-West,2026-02-16 13:00:13,2026-02-16 15:00:13,2.0,100.6,RJ-62-CD-2768,DRV187,0,-0.51,0
TRP003810,MANDI041,WH-North,2026-06-11 05:44:21,2026-06-11 18:14:21,12.5,,,,0,,0
TRP007220,MANDI055,Export-Terminal,2026-07-23 00:29:19,2026-07-23 10:41:19,10.2,469.2,,,1,-1.53,0
TRP008994,MANDI039,WH-West,2026-07-04 20:54:09,2026-07-05 09:24:09,12.5,,PB-22-DF-9082,DRV523,0,,0
TRP002994,MANDI037,Export-Terminal,2026-01-01 04:57:55,2026-01-01 07:51:00,2.9,129.099639183574,,DRV399,0,-0.33,0
TRP001697,MANDI040,WH-North,2026-04-06 09:00:20,2026-04-07 08:48:20,23.8,1088.2,HR-55-BC-4387,DRV591,0,-3.4,0
TRP005686,MANDI049,WH-Central,2026-03-28 15:39:49,2026-03-29 04:27:00,12.8,556.2,DL-95-AB-6727,DRV526,0,-1.1,0
TRP007810,MANDI008,WH-North,2026-07-29 07:01:00,2026-07-29 00:00:00,10.1,539.6,UP-26-CD-2690,,0,-3.39,0
TRP008560,MANDI002,Export-Terminal,2026-07-03 14:25:49,2026-04-07 00:00:00,19.6,795.5,HR-76-CD-5401,DRV826,0,-0.29,0
TRP006505,MANDI045,WH-Central,2026-02-27 18:40:58,2026-02-28 01:04:58,6.4,270.3,UP-76-CD-1028,DRV479,0,-0.36,0
TRP005940,MANDI029,WH-North,2026-07-22 15:21:12,2026-07-23 10:45:12,19.4,992.8,,DRV594,0,-5.42,0
TRP002053,MANDI038,Export-Terminal,2026-05-20 09:22:00,2026-05-20 20:10:06,10.8,595.3,PB-27-AB-4872,DRV375,0,-4.08,0
TRP001777,MANDI027,Export-Terminal,2026-02-13 05:01:41,2026-02-14 04:07:00,23.1,1103.9,UP-81-AB-2459,DRV853,0,-4.5,0
TRP007718,MANDI009,WH-South,2026-01-16 00:00:00,2026-01-17 05:20:39,9.5,453.198733369448,,DRV346,0,-1.83,0
TRP003314,MANDI022,WH-South,2026-04-20 15:13:00,2026-04-21 11:37:07,20.4,838.8,PB-15-DF-8709,DRV407,0,-0.57,0
TRP004782,MANDI023,WH-South,2026-02-23 05:15:07,2026-02-23 00:00:00,11.1,522.4,PB-22-DF-1151,DRV426,0,-1.96,0
TRP006633,MANDI016,WH-East,2026-04-10 14:18:39,2026-04-11 14:12:39,23.9,1380.0,UP-61-CD-6983,DRV320,0,-10.6,0
TRP001593,MANDI024,Export-Terminal,2026-06-01 17:27:31,2026-02-06 02:27:00,9.0,489.6,DL-80-AB-8356,,0,-3.24,0
TRP001724,MANDI026,WH-North,2026-08-01 21:18:17,2026-08-02 04:06:17,6.8,317.699112072978,HR-93-DF-6610,DRV676,0,-1.14,0
TRP000216,MANDI028,WH-West,2026-02-14 03:32:00,2026-02-14 12:26:00,8.9,372.3,UP-56-BC-7370,DRV367,0,-0.41,0
TRP006902,MANDI040,WH-North,2026-07-06 06:43:00,2026-08-06 00:55:00,18.2,908.0,PB-14-BC-2749,DRV433,0,-4.5,0
TRP006708,MANDI019,WH-Central,2026-04-05 12:21:02,2026-04-06 12:15:02,23.9,1376.8,,DRV747,0,-10.52,0
TRP008589,MANDI030,WH-North,2026-06-19 10:31:14,2026-06-19 23:31:14,13.0,675.5,UP-97-CD-9695,DRV842,0,-3.89,0
TRP000491,MANDI051,WH-South,2026-05-17 07:10:31,2026-05-18 01:22:31,18.2,904.5974717696441,UP-30-DF-6863,DRV504,0,-4.41,0
TRP009500,MANDI054,WH-West,2026-04-28 04:48:00,2026-04-28 06:54:00,2.1,,PB-65-CD-9036,DRV555,0,,0
TRP003484,MANDI047,WH-Central,2026-10-08 22:08:00,2026-08-11 16:38:05,18.5,1101.5,DL-42-CD-8322,DRV746,0,-9.04,0
TRP005103,MANDI039,Export-Terminal,2026-04-20 09:11:00,2026-04-20 13:41:12,4.5,225.3,PB-72-AB-7591,DRV897,0,-1.13,0
TRP005188,MANDI005,WH-East,2026-10-05 03:43:00,2026-05-10 10:43:22,7.0,367.4,HR-70-CD-6292,DRV336,0,-2.18,0
TRP003432,MANDI046,WH-Central,2026-07-29 09:57:33,2026-07-29 20:33:33,10.6,,DL-62-CD-2689,DRV596,0,,0
TRP006600,MANDI017,WH-South,2026-09-07 00:00:00,2026-07-09 16:24:00,13.4,,,DRV557,0,,0
TRP007073,MANDI006,WH-North,2026-09-04 00:00:00,2026-04-10 01:38:00,17.5,806.4,UP-65-AB-1574,DRV760,0,-2.66,0
TRP000461,MANDI043,Export-Terminal,2026-08-25 17:10:00,2026-08-25 21:22:50,4.2,230.3,HR-82-AB-9009,DRV968,0,-1.56,0
TRP006411,MANDI001,WH-Central,2026-01-09 00:00:00,2026-09-02 08:50:45,5672.845833333334,555.9,PB-84-CD-9375,DRV319,0,5658.95,1
TRP006651,MANDI027,WH-West,2026-06-14 13:09:35,2026-06-15 09:45:35,20.6,869.7,,,0,-1.14,0
TRP005514,MANDI044,Export-Terminal,2026-05-21 00:00:00,2026-05-21 02:42:00,2.7,119.7,UP-78-DF-1046,DRV847,0,-0.29,0
TRP000026,MANDI012,Export-Terminal,2026-08-04 14:19:00,2026-04-08 16:43:00,2.4,115.2,RJ-53-CD-4074,DRV711,0,-0.48,0
TRP003513,MANDI055,WH-Central,2026-08-06 02:39:00,2026-06-08 11:09:00,8.5,411.0,HR-91-CD-8399,DRV672,0,-1.78,0
TRP002410,MANDI032,WH-Central,2026-07-27 00:00:00,2026-07-27 00:00:00,0.0,455.0,UP-59-DF-5762,DRV475,0,-11.38,0
TRP003271,MANDI021,WH-East,2026-07-12 04:51:13,2026-07-12 09:33:13,4.7,,DL-68-CD-3810,,0,,0
TRP005210,MANDI006,Export-Terminal,2026-04-23 21:10:40,2026-04-24 00:00:00,14.9,636.9982196741801,RJ-78-CD-8956,DRV968,0,-1.02,0
TRP009061,MANDI036,WH-West,2026-01-20 18:55:00,2026-01-21 13:25:00,18.5,,RJ-94-AB-1486,DRV721,0,,0
TRP001553,MANDI023,WH-West,2026-01-17 19:21:00,2026-01-18 04:27:23,9.1,409.0,PB-93-BC-1850,DRV356,0,-1.12,0
TRP009568,MANDI018,WH-West,2026-04-19 01:30:27,2026-04-19 23:36:27,22.1,1232.4,,DRV160,0,-8.71,0
TRP007624,MANDI023,Export-Terminal,2026-07-26 17:35:38,2026-07-26 19:41:00,2.1,118.7,HR-30-BC-3550,DRV488,0,-0.87,0
TRP003872,MANDI039,WH-Central,2026-03-27 09:03:51,2026-03-28 07:09:51,22.1,1273.196441584248,HR-14-BC-5668,DRV954,0,-9.73,0
TRP003403,MANDI048,WH-East,2026-05-11 00:33:48,2026-11-05 20:15:00,19.7,878.8,HR-15-BC-7492,DRV349,0,-2.27,0
TRP004530,MANDI011,WH-North,2026-06-03 15:47:10,2026-04-06 00:00:00,8.8,514.6,PB-89-DF-9511,DRV909,0,-4.06,0
TRP000980,MANDI006,WH-North,2026-05-06 10:23:03,2026-05-06 23:35:03,13.2,713.0,HR-79-AB-4213,DRV197,0,-4.62,0
TRP002656,MANDI043,WH-West,2026-01-19 20:55:41,2026-01-20 00:00:00,19.2,1018.0,DL-84-DF-3743,,0,-6.25,0
TRP001848,MANDI001,WH-North,2026-04-24 11:55:00,2026-04-24 22:25:00,10.5,449.9,DL-25-DF-4691,DRV631,0,-0.75,0
TRP009160,MANDI008,WH-East,2026-07-03 04:09:45,2026-07-03 20:51:00,16.7,683.9,PB-61-CD-4939,DRV118,0,-0.4,0
TRP008573,MANDI005,Export-Terminal,2026-04-03 00:00:00,2026-03-04 20:34:47,19.4,1039.7,UP-83-AB-9185,DRV497,0,-6.59,0
TRP009652,MANDI029,WH-Central,2026-03-25 12:22:44,2026-03-26 00:00:00,24.0,1237.7,UP-10-DF-8723,DRV310,0,-6.94,0
TRP005722,MANDI054,WH-East,2026-05-31 06:57:07,2026-01-06 00:00:00,22.2,1319.9,HR-42-AB-1132,DRV807,0,-10.8,0
TRP000516,MANDI036,WH-North,2026-02-24 04:14:50,2026-02-24 15:26:50,11.2,558.6,RJ-11-DF-8985,DRV318,0,-2.76,0
